r_mm,sag1_mm,min_sag1_mm,max_sag1_mm,sag2_mm,min_sag2_mm,max_sag2_mm
8.291,0,-0.01,0.01,-0.146809424553779,-0.146909424553779,-0.146709424553779
8.292,0,-0.01,0.01,-0.146754193667846,-0.146854193667846,-0.146654193667846
8.293,0,-0.01,0.01,-0.146698962781913,-0.146798962781913,-0.146598962781913
8.294,0,-0.01,0.01,-0.146643723002308,-0.146743723002308,-0.146543723002308
8.295,0,-0.01,0.01,-0.146588415273307,-0.146688415273307,-0.146488415273307
8.296,0,-0.01,0.01,-0.146533107544307,-0.146633107544307,-0.146433107544307
8.297,0,-0.01,0.01,-0.146477799815306,-0.146577799815306,-0.146377799815306
8.298,0,-0.01,0.01,-0.146422456647688,-0.146522456647688,-0.146322456647688
8.299,0,-0.01,0.01,-0.146367071894676,-0.146467071894676,-0.146267071894676
8.3,0,-0.01,0.01,-0.146311687141664,-0.146411687141664,-0.146211687141664
8.301,0,-0.01,0.01,-0.146256302388651,-0.146356302388651,-0.146156302388651
8.302,0,-0.01,0.01,-0.146200856110418,-0.146300856110418,-0.146100856110418
8.303,0,-0.01,0.01,-0.146145394151618,-0.146245394151618,-0.146045394151618
8.304,0,-0.01,0.01,-0.146089932192818,-0.146189932192818,-0.145989932192818
8.305,0,-0.01,0.01,-0.146034460474948,-0.146134460474948,-0.145934460474948
8.306,0,-0.01,0.01,-0.145978921127725,-0.146078921127725,-0.145878921127725
8.307,0,-0.01,0.01,-0.145923381780502,-0.146023381780502,-0.145823381780502
8.308,0,-0.01,0.01,-0.145867842433279,-0.145967842433279,-0.145767842433279
8.309,0,-0.01,0.01,-0.145812268358627,-0.145912268358627,-0.145712268358627
8.31,0,-0.01,0.01,-0.145756651439505,-0.145856651439505,-0.145656651439505
8.311,0,-0.01,0.01,-0.145701034520384,-0.145801034520384,-0.145601034520384
8.312,0,-0.01,0.01,-0.145645417601263,-0.145745417601263,-0.145545417601263
8.313,0,-0.01,0.01,-0.14558974146378,-0.14568974146378,-0.14548974146378
8.314,0,-0.01,0.01,-0.145534046788409,-0.145634046788409,-0.145434046788409
8.315,0,-0.01,0.01,-0.145478352113038,-0.145578352113038,-0.145378352113038
8.316,0,-0.01,0.01,-0.145422652153514,-0.145522652153514,-0.145322652153514
8.317,0,-0.01,0.01,-0.145366879536696,-0.145466879536696,-0.145266879536696
8.318,0,-0.01,0.01,-0.145311106919878,-0.145411106919878,-0.145211106919878
8.319,0,-0.01,0.01,-0.14525533430306,-0.14535533430306,-0.14515533430306
8.32,0,-0.01,0.01,-0.145199533070918,-0.145299533070918,-0.145099533070918
8.321,0,-0.01,0.01,-0.145143682326571,-0.145243682326571,-0.145043682326571
8.322,0,-0.01,0.01,-0.145087831582224,-0.145187831582224,-0.144987831582224
8.323,0,-0.01,0.01,-0.145031980837877,-0.145131980837877,-0.144931980837877
8.324,0,-0.01,0.01,-0.144976078644314,-0.145076078644314,-0.144876078644314
8.325,0,-0.01,0.01,-0.144920149585481,-0.145020149585481,-0.144820149585481
8.326,0,-0.01,0.01,-0.144864220526647,-0.144964220526647,-0.144764220526647
8.327,0,-0.01,0.01,-0.144808291467814,-0.144908291467814,-0.144708291467814
8.328,0,-0.01,0.01,-0.14475228862964,-0.14485228862964,-0.14465228862964
8.329,0,-0.01,0.01,-0.14469628106848,-0.14479628106848,-0.14459628106848
8.33,0,-0.01,0.01,-0.144640273507319,-0.144740273507319,-0.144540273507319
8.331,0,-0.01,0.01,-0.144584249038092,-0.144684249038092,-0.144484249038092
8.332,0,-0.01,0.01,-0.144528162785868,-0.144628162785868,-0.144428162785868
8.333,0,-0.01,0.01,-0.144472076533644,-0.144572076533644,-0.144372076533644
8.334,0,-0.01,0.01,-0.14441599028142,-0.14451599028142,-0.14431599028142
8.335,0,-0.01,0.01,-0.144359866007974,-0.144459866007974,-0.144259866007974
8.336,0,-0.01,0.01,-0.144303700875067,-0.144403700875067,-0.144203700875067
8.337,0,-0.01,0.01,-0.144247535742161,-0.144347535742161,-0.144147535742161
8.338,0,-0.01,0.01,-0.144191370609254,-0.144291370609254,-0.144091370609254
8.339,0,-0.01,0.01,-0.144135146866607,-0.144235146866607,-0.144035146866607
8.34,0,-0.01,0.01,-0.144078902662481,-0.144178902662481,-0.143978902662481
8.341,0,-0.01,0.01,-0.144022658458355,-0.144122658458355,-0.143922658458355
8.342,0,-0.01,0.01,-0.143966414254229,-0.144066414254229,-0.143866414254229
8.343,0,-0.01,0.01,-0.143910091383323,-0.144010091383323,-0.143810091383323
8.344,0,-0.01,0.01,-0.143853767916533,-0.143953767916533,-0.143753767916533
8.345,0,-0.01,0.01,-0.143797444449742,-0.143897444449742,-0.143697444449742
8.346,0,-0.01,0.01,-0.14374110225256,-0.14384110225256,-0.14364110225256
8.347,0,-0.01,0.01,-0.14368469933075,-0.14378469933075,-0.14358469933075
8.348,0,-0.01,0.01,-0.143628296408941,-0.143728296408941,-0.143528296408941
8.349,0,-0.01,0.01,-0.143571893487131,-0.143671893487131,-0.143471893487131
8.35,0,-0.01,0.01,-0.14351545305499,-0.14361545305499,-0.14341545305499
8.351,0,-0.01,0.01,-0.143458970484876,-0.143558970484876,-0.143358970484876
8.352,0,-0.01,0.01,-0.143402487914762,-0.143502487914762,-0.143302487914762
8.353,0,-0.01,0.01,-0.143346005344648,-0.143446005344648,-0.143246005344648
8.354,0,-0.01,0.01,-0.14328946703771,-0.14338946703771,-0.14318946703771
8.355,0,-0.01,0.01,-0.143232904625072,-0.143332904625073,-0.143132904625072
8.356,0,-0.01,0.01,-0.143176342212435,-0.143276342212435,-0.143076342212435
8.357,0,-0.01,0.01,-0.143119779799798,-0.143219779799798,-0.143019779799798
8.358,0,-0.01,0.01,-0.1430631439845,-0.1431631439845,-0.1429631439845
8.359,0,-0.01,0.01,-0.143006501534192,-0.143106501534192,-0.142906501534192
8.36,0,-0.01,0.01,-0.142949859083885,-0.143049859083885,-0.142849859083885
8.361,0,-0.01,0.01,-0.14289320636679,-0.14299320636679,-0.14279320636679
8.362,0,-0.01,0.01,-0.142836483682717,-0.142936483682717,-0.142736483682717
8.363,0,-0.01,0.01,-0.142779760998644,-0.142879760998644,-0.142679760998644
8.364,0,-0.01,0.01,-0.142723038314571,-0.142823038314571,-0.142623038314571
8.365,0,-0.01,0.01,-0.1426662890382,-0.1427662890382,-0.1425662890382
8.366,0,-0.01,0.01,-0.142609485923311,-0.142709485923311,-0.142509485923311
8.367,0,-0.01,0.01,-0.142552682808422,-0.142652682808422,-0.142452682808422
8.368,0,-0.01,0.01,-0.142495879693533,-0.142595879693532,-0.142395879693533
8.369,0,-0.01,0.01,-0.142439034244615,-0.142539034244615,-0.142339034244615
8.37,0,-0.01,0.01,-0.142382150500901,-0.142482150500901,-0.142282150500901
8.371,0,-0.01,0.01,-0.142325266757187,-0.142425266757187,-0.142225266757187
8.372,0,-0.01,0.01,-0.142268383013473,-0.142368383013473,-0.142168383013473
8.373,0,-0.01,0.01,-0.142211441785376,-0.142311441785376,-0.142111441785376
8.374,0,-0.01,0.01,-0.142154477213866,-0.142254477213866,-0.142054477213866
8.375,0,-0.01,0.01,-0.142097512642356,-0.142197512642356,-0.141997512642356
8.376,0,-0.01,0.01,-0.142040548070847,-0.142140548070847,-0.141940548070847
8.377,0,-0.01,0.01,-0.141983511463663,-0.142083511463663,-0.141883511463663
8.378,0,-0.01,0.01,-0.141926465864414,-0.142026465864414,-0.141826465864414
8.379,0,-0.01,0.01,-0.141869420265166,-0.141969420265166,-0.141769420265166
8.38,0,-0.01,0.01,-0.141812369914468,-0.141912369914468,-0.141712369914468
8.381,0,-0.01,0.01,-0.14175524308655,-0.14185524308655,-0.14165524308655
8.382,0,-0.01,0.01,-0.141698116258633,-0.141798116258633,-0.141598116258633
8.383,0,-0.01,0.01,-0.141640989430715,-0.141740989430715,-0.141540989430715
8.384,0,-0.01,0.01,-0.141583844723569,-0.141683844723569,-0.141483844723569
8.385,0,-0.01,0.01,-0.141526636465069,-0.141626636465069,-0.141426636465069
8.386,0,-0.01,0.01,-0.141469428206569,-0.14156942820657,-0.14136942820657
8.387,0,-0.01,0.01,-0.14141221994807,-0.14151221994807,-0.14131221994807
8.388,0,-0.01,0.01,-0.141354981306302,-0.141454981306302,-0.141254981306302
8.389,0,-0.01,0.01,-0.141297691414313,-0.141397691414313,-0.141197691414313
8.39,0,-0.01,0.01,-0.141240401522323,-0.141340401522323,-0.141140401522323
8.391,0,-0.01,0.01,-0.141183111630334,-0.141283111630334,-0.141083111630334
8.392,0,-0.01,0.01,-0.141125779482885,-0.141225779482885,-0.141025779482885
8.393,0,-0.01,0.01,-0.141068407753492,-0.141168407753492,-0.140968407753492
8.394,0,-0.01,0.01,-0.1410110360241,-0.1411110360241,-0.1409110360241
8.395,0,-0.01,0.01,-0.140953664294708,-0.141053664294708,-0.140853664294708
8.396,0,-0.01,0.01,-0.14089623907773,-0.14099623907773,-0.14079623907773
8.397,0,-0.01,0.01,-0.140838785306014,-0.140938785306014,-0.140738785306014
8.398,0,-0.01,0.01,-0.140781331534298,-0.140881331534298,-0.140681331534298
8.399,0,-0.01,0.01,-0.140723877762582,-0.140823877762582,-0.140623877762582
8.4,0,-0.01,0.01,-0.140666359919541,-0.140766359919541,-0.140566359919541
8.401,0,-0.01,0.01,-0.140608823899558,-0.140708823899557,-0.140508823899557
8.402,0,-0.01,0.01,-0.140551287879574,-0.140651287879574,-0.140451287879574
8.403,0,-0.01,0.01,-0.140493751859591,-0.140593751859591,-0.140393751859591
8.404,0,-0.01,0.01,-0.14043614184137,-0.14053614184137,-0.14033614184137
8.405,0,-0.01,0.01,-0.140378523366154,-0.140478523366154,-0.140278523366154
8.406,0,-0.01,0.01,-0.140320904890937,-0.140420904890937,-0.140220904890937
8.407,0,-0.01,0.01,-0.140263285819175,-0.140363285819176,-0.140163285819176
8.408,0,-0.01,0.01,-0.140205584680726,-0.140305584680726,-0.140105584680726
8.409,0,-0.01,0.01,-0.140147883542277,-0.140247883542277,-0.140047883542277
8.41,0,-0.01,0.01,-0.140090182403827,-0.140190182403827,-0.139990182403827
8.411,0,-0.01,0.01,-0.140032472290366,-0.140132472290366,-0.139932472290366
8.412,0,-0.01,0.01,-0.139974688279642,-0.140074688279642,-0.139874688279642
8.413,0,-0.01,0.01,-0.139916904268918,-0.140016904268918,-0.139816904268918
8.414,0,-0.01,0.01,-0.139859120258194,-0.139959120258194,-0.139759120258194
8.415,0,-0.01,0.01,-0.139801319577846,-0.139901319577846,-0.139701319577846
8.416,0,-0.01,0.01,-0.139743452484749,-0.139843452484749,-0.139643452484749
8.417,0,-0.01,0.01,-0.139685585391653,-0.139785585391653,-0.139585585391653
8.418,0,-0.01,0.01,-0.139627718298556,-0.139727718298556,-0.139527718298556
8.419,0,-0.01,0.01,-0.139569827533985,-0.139669827533984,-0.139469827533985
8.42,0,-0.01,0.01,-0.139511877147372,-0.139611877147372,-0.139411877147372
8.421,0,-0.01,0.01,-0.13945392676076,-0.13955392676076,-0.13935392676076
8.422,0,-0.01,0.01,-0.139395976374147,-0.139495976374147,-0.139295976374147
8.423,0,-0.01,0.01,-0.139337996015982,-0.139437996015982,-0.139237996015982
8.424,0,-0.01,0.01,-0.139279962123632,-0.139379962123632,-0.139179962123632
8.425,0,-0.01,0.01,-0.139221928231282,-0.139321928231282,-0.139121928231282
8.426,0,-0.01,0.01,-0.139163894338933,-0.139263894338933,-0.139063894338933
8.427,0,-0.01,0.01,-0.13910582488587,-0.13920582488587,-0.13900582488587
8.428,0,-0.01,0.01,-0.139047707274491,-0.13914770727449,-0.138947707274491
8.429,0,-0.01,0.01,-0.138989589663111,-0.139089589663111,-0.138889589663111
8.43,0,-0.01,0.01,-0.138931472051732,-0.139031472051732,-0.138831472051732
8.431,0,-0.01,0.01,-0.138873314010662,-0.138973314010662,-0.138773314010662
8.432,0,-0.01,0.01,-0.138815112465883,-0.138915112465883,-0.138715112465883
8.433,0,-0.01,0.01,-0.138756910921104,-0.138856910921104,-0.138656910921104
8.434,0,-0.01,0.01,-0.138698709376326,-0.138798709376326,-0.138598709376326
8.435,0,-0.01,0.01,-0.138640463262444,-0.138740463262443,-0.138540463262444
8.436,0,-0.01,0.01,-0.138582177568801,-0.138682177568801,-0.138482177568801
8.437,0,-0.01,0.01,-0.138523891875158,-0.138623891875158,-0.138423891875158
8.438,0,-0.01,0.01,-0.138465606181515,-0.138565606181515,-0.138365606181515
8.439,0,-0.01,0.01,-0.138407272518433,-0.138507272518433,-0.138307272518433
8.44,0,-0.01,0.01,-0.138348902459357,-0.138448902459357,-0.138248902459357
8.441,0,-0.01,0.01,-0.13829053240028,-0.13839053240028,-0.13819053240028
8.442,0,-0.01,0.01,-0.138232162341203,-0.138332162341203,-0.138132162341203
8.443,0,-0.01,0.01,-0.138173741661078,-0.138273741661078,-0.138073741661078
8.444,0,-0.01,0.01,-0.138115287018896,-0.138215287018896,-0.138015287018896
8.445,0,-0.01,0.01,-0.138056832376714,-0.138156832376714,-0.137956832376714
8.446,0,-0.01,0.01,-0.137998377734532,-0.138098377734532,-0.137898377734532
8.447,0,-0.01,0.01,-0.137939870578186,-0.138039870578186,-0.137839870578186
8.448,0,-0.01,0.01,-0.137881331134107,-0.137981331134107,-0.137781331134108
8.449,0,-0.01,0.01,-0.137822791690029,-0.137922791690029,-0.137722791690029
8.45,0,-0.01,0.01,-0.13776425224595,-0.13786425224595,-0.13766425224595
8.451,0,-0.01,0.01,-0.137705659162991,-0.137805659162991,-0.137605659162991
8.452,0,-0.01,0.01,-0.1376470346971,-0.1377470346971,-0.1375470346971
8.453,0,-0.01,0.01,-0.137588410231208,-0.137688410231208,-0.137488410231208
8.454,0,-0.01,0.01,-0.137529785765316,-0.137629785765317,-0.137429785765317
8.455,0,-0.01,0.01,-0.137471107314268,-0.137571107314268,-0.137371107314268
8.456,0,-0.01,0.01,-0.137412397605514,-0.137512397605514,-0.137312397605514
8.457,0,-0.01,0.01,-0.13735368789676,-0.13745368789676,-0.13725368789676
8.458,0,-0.01,0.01,-0.137294978188006,-0.137394978188006,-0.137194978188006
8.459,0,-0.01,0.01,-0.137236214936429,-0.137336214936429,-0.137136214936429
8.46,0,-0.01,0.01,-0.137177419762617,-0.137277419762617,-0.137077419762617
8.461,0,-0.01,0.01,-0.137118624588805,-0.137218624588805,-0.137018624588805
8.462,0,-0.01,0.01,-0.137059829414993,-0.137159829414993,-0.136959829414993
8.463,0,-0.01,0.01,-0.137000981939617,-0.137100981939617,-0.136900981939617
8.464,0,-0.01,0.01,-0.136942101077393,-0.137042101077393,-0.136842101077393
8.465,0,-0.01,0.01,-0.136883220215169,-0.136983220215169,-0.136783220215169
8.466,0,-0.01,0.01,-0.136824339352945,-0.136924339352946,-0.136724339352946
8.467,0,-0.01,0.01,-0.136765408239803,-0.136865408239803,-0.136665408239803
8.468,0,-0.01,0.01,-0.136706441464659,-0.136806441464659,-0.136606441464659
8.469,0,-0.01,0.01,-0.136647474689515,-0.136747474689515,-0.136547474689515
8.47,0,-0.01,0.01,-0.13658850791437,-0.13668850791437,-0.13648850791437
8.471,0,-0.01,0.01,-0.136529493758932,-0.136629493758932,-0.136429493758932
8.472,0,-0.01,0.01,-0.136470440845184,-0.136570440845184,-0.136370440845184
8.473,0,-0.01,0.01,-0.136411387931437,-0.136511387931437,-0.136311387931437
8.474,0,-0.01,0.01,-0.136352335017689,-0.136452335017689,-0.136252335017689
8.475,0,-0.01,0.01,-0.136293238424996,-0.136393238424996,-0.136193238424996
8.476,0,-0.01,0.01,-0.136234099145782,-0.136334099145782,-0.136134099145782
8.477,0,-0.01,0.01,-0.136174959866567,-0.136274959866567,-0.136074959866567
8.478,0,-0.01,0.01,-0.136115820587353,-0.136215820587353,-0.136015820587353
8.479,0,-0.01,0.01,-0.136056642172156,-0.136156642172156,-0.135956642172156
8.48,0,-0.01,0.01,-0.135997416299418,-0.136097416299418,-0.135897416299418
8.481,0,-0.01,0.01,-0.13593819042668,-0.13603819042668,-0.13583819042668
8.482,0,-0.01,0.01,-0.135878964553942,-0.135978964553942,-0.135778964553942
8.483,0,-0.01,0.01,-0.135819704940842,-0.135919704940842,-0.135719704940842
8.484,0,-0.01,0.01,-0.135760392245331,-0.135860392245331,-0.135660392245331
8.485,0,-0.01,0.01,-0.135701079549821,-0.135801079549821,-0.135601079549821
8.486,0,-0.01,0.01,-0.13564176685431,-0.13574176685431,-0.13554176685431
8.487,0,-0.01,0.01,-0.135582426677905,-0.135682426677905,-0.135482426677905
8.488,0,-0.01,0.01,-0.135523026929154,-0.135623026929154,-0.135423026929154
8.489,0,-0.01,0.01,-0.135463627180404,-0.135563627180404,-0.135363627180404
8.49,0,-0.01,0.01,-0.135404227431654,-0.135504227431654,-0.135304227431654
8.491,0,-0.01,0.01,-0.135344807336674,-0.135444807336674,-0.135244807336674
8.492,0,-0.01,0.01,-0.135285320303,-0.135385320303,-0.135185320303
8.493,0,-0.01,0.01,-0.135225833269326,-0.135325833269326,-0.135125833269326
8.494,0,-0.01,0.01,-0.135166346235651,-0.135266346235651,-0.135066346235651
8.495,0,-0.01,0.01,-0.135106846877115,-0.135206846877115,-0.135006846877115
8.496,0,-0.01,0.01,-0.135047272325598,-0.135147272325598,-0.134947272325598
8.497,0,-0.01,0.01,-0.134987697774081,-0.135087697774081,-0.134887697774081
8.498,0,-0.01,0.01,-0.134928123222564,-0.135028123222564,-0.134828123222564
8.499,0,-0.01,0.01,-0.134868545265921,-0.134968545265921,-0.13476854526592
8.5,0,-0.01,0.01,-0.134808882962412,-0.134908882962412,-0.134708882962412
8.501,0,-0.01,0.01,-0.134749220658904,-0.134849220658904,-0.134649220658904
8.502,0,-0.01,0.01,-0.134689558355396,-0.134789558355396,-0.134589558355396
8.503,0,-0.01,0.01,-0.134629896051888,-0.134729896051888,-0.134529896051888
8.504,0,-0.01,0.01,-0.134570152185789,-0.134670152185789,-0.134470152185789
8.505,0,-0.01,0.01,-0.134510401894887,-0.134610401894887,-0.134410401894887
8.506,0,-0.01,0.01,-0.134450651603985,-0.134550651603985,-0.134350651603985
8.507,0,-0.01,0.01,-0.134390901313083,-0.134490901313083,-0.134290901313083
8.508,0,-0.01,0.01,-0.134331079975044,-0.134431079975044,-0.134231079975044
8.509,0,-0.01,0.01,-0.134271241460084,-0.134371241460084,-0.134171241460084
8.51,0,-0.01,0.01,-0.134211402945124,-0.134311402945124,-0.134111402945124
8.511,0,-0.01,0.01,-0.134151564430164,-0.134251564430164,-0.134051564430164
8.512,0,-0.01,0.01,-0.134091666316599,-0.134191666316599,-0.133991666316599
8.513,0,-0.01,0.01,-0.134031739339647,-0.134131739339647,-0.133931739339647
8.514,0,-0.01,0.01,-0.133971812362695,-0.134071812362695,-0.133871812362695
8.515,0,-0.01,0.01,-0.133911885385742,-0.134011885385742,-0.133811885385742
8.516,0,-0.01,0.01,-0.133851911204115,-0.133951911204115,-0.133751911204115
8.517,0,-0.01,0.01,-0.133791895525957,-0.133891895525957,-0.133691895525957
8.518,0,-0.01,0.01,-0.133731879847799,-0.133831879847799,-0.133631879847799
8.519,0,-0.01,0.01,-0.13367186416964,-0.13377186416964,-0.13357186416964
8.52,0,-0.01,0.01,-0.133611814638625,-0.133711814638625,-0.133511814638625
8.521,0,-0.01,0.01,-0.133551710018752,-0.133651710018752,-0.133451710018752
8.522,0,-0.01,0.01,-0.133491605398879,-0.133591605398879,-0.133391605398879
8.523,0,-0.01,0.01,-0.133431500779006,-0.133531500779006,-0.133331500779006
8.524,0,-0.01,0.01,-0.133371376628655,-0.133471376628655,-0.133271376628655
8.525,0,-0.01,0.01,-0.133311182825259,-0.13341118282526,-0.13321118282526
8.526,0,-0.01,0.01,-0.133250989021864,-0.133350989021864,-0.133150989021864
8.527,0,-0.01,0.01,-0.133190795218469,-0.133290795218469,-0.133090795218469
8.528,0,-0.01,0.01,-0.133130597190379,-0.133230597190379,-0.133030597190379
8.529,0,-0.01,0.01,-0.133070313960337,-0.133170313960337,-0.132970313960337
8.53,0,-0.01,0.01,-0.133010030730295,-0.133110030730295,-0.132910030730295
8.531,0,-0.01,0.01,-0.132949747500253,-0.133049747500253,-0.132849747500253
8.532,0,-0.01,0.01,-0.13288946427021,-0.13298946427021,-0.13278946427021
8.533,0,-0.01,0.01,-0.132829103446603,-0.132929103446603,-0.132729103446603
8.534,0,-0.01,0.01,-0.132768730545468,-0.132868730545468,-0.132668730545468
8.535,0,-0.01,0.01,-0.132708357644334,-0.132808357644334,-0.132608357644334
8.536,0,-0.01,0.01,-0.1326479847432,-0.1327479847432,-0.1325479847432
8.537,0,-0.01,0.01,-0.132587551314586,-0.132687551314586,-0.132487551314586
8.538,0,-0.01,0.01,-0.132527088496575,-0.132627088496575,-0.132427088496575
8.539,0,-0.01,0.01,-0.132466625678565,-0.132566625678565,-0.132366625678565
8.54,0,-0.01,0.01,-0.132406162860554,-0.132506162860554,-0.132306162860554
8.541,0,-0.01,0.01,-0.132345657602858,-0.132445657602858,-0.132245657602858
8.542,0,-0.01,0.01,-0.132285104620847,-0.132385104620847,-0.132185104620847
8.543,0,-0.01,0.01,-0.132224551638835,-0.132324551638835,-0.132124551638835
8.544,0,-0.01,0.01,-0.132163998656823,-0.132263998656824,-0.132063998656824
8.545,0,-0.01,0.01,-0.132103422358204,-0.132203422358204,-0.132003422358204
8.546,0,-0.01,0.01,-0.132042778963704,-0.132142778963704,-0.131942778963704
8.547,0,-0.01,0.01,-0.131982135569204,-0.132082135569204,-0.131882135569204
8.548,0,-0.01,0.01,-0.131921492174704,-0.132021492174704,-0.131821492174704
8.549,0,-0.01,0.01,-0.131860845635732,-0.131960845635732,-0.131760845635732
8.55,0,-0.01,0.01,-0.131800111578892,-0.131900111578892,-0.131700111578892
8.551,0,-0.01,0.01,-0.131739377522052,-0.131839377522052,-0.131639377522052
8.552,0,-0.01,0.01,-0.131678643465211,-0.131778643465211,-0.131578643465211
8.553,0,-0.01,0.01,-0.131617909408371,-0.131717909408371,-0.131517909408371
8.554,0,-0.01,0.01,-0.131557102528645,-0.131657102528645,-0.131457102528645
8.555,0,-0.01,0.01,-0.131496277558223,-0.131596277558223,-0.131396277558223
8.556,0,-0.01,0.01,-0.131435452587802,-0.131535452587802,-0.131335452587802
8.557,0,-0.01,0.01,-0.13137462761738,-0.13147462761738,-0.13127462761738
8.558,0,-0.01,0.01,-0.131313751883815,-0.131413751883815,-0.131213751883815
8.559,0,-0.01,0.01,-0.131252835747186,-0.131352835747186,-0.131152835747186
8.56,0,-0.01,0.01,-0.131191919610558,-0.131291919610558,-0.131091919610558
8.561,0,-0.01,0.01,-0.131131003473929,-0.131231003473929,-0.131031003473929
8.562,0,-0.01,0.01,-0.131070059724069,-0.131170059724069,-0.130970059724069
8.563,0,-0.01,0.01,-0.131009052167197,-0.131109052167197,-0.130909052167197
8.564,0,-0.01,0.01,-0.130948044610326,-0.131048044610326,-0.130848044610326
8.565,0,-0.01,0.01,-0.130887037053454,-0.130987037053454,-0.130787037053454
8.566,0,-0.01,0.01,-0.130826026138008,-0.130926026138008,-0.130726026138008
8.567,0,-0.01,0.01,-0.130764926905441,-0.130864926905441,-0.130664926905441
8.568,0,-0.01,0.01,-0.130703827672875,-0.130803827672875,-0.130603827672875
8.569,0,-0.01,0.01,-0.130642728440309,-0.130742728440309,-0.130542728440309
8.57,0,-0.01,0.01,-0.130581629207742,-0.130681629207742,-0.130481629207742
8.571,0,-0.01,0.01,-0.130520460058208,-0.130620460058208,-0.130420460058208
8.572,0,-0.01,0.01,-0.130459268893068,-0.130559268893068,-0.130359268893068
8.573,0,-0.01,0.01,-0.130398077727928,-0.130498077727928,-0.130298077727928
8.574,0,-0.01,0.01,-0.130336886562789,-0.130436886562789,-0.130236886562789
8.575,0,-0.01,0.01,-0.130275651731059,-0.130375651731059,-0.130175651731059
8.576,0,-0.01,0.01,-0.130214368375025,-0.130314368375025,-0.130114368375025
8.577,0,-0.01,0.01,-0.130153085018991,-0.130253085018991,-0.130053085018991
8.578,0,-0.01,0.01,-0.130091801662957,-0.130191801662957,-0.129991801662957
8.579,0,-0.01,0.01,-0.130030502038989,-0.130130502038989,-0.129930502038989
8.58,0,-0.01,0.01,-0.129969126232292,-0.130069126232292,-0.129869126232292
8.581,0,-0.01,0.01,-0.129907750425595,-0.130007750425595,-0.129807750425595
8.582,0,-0.01,0.01,-0.129846374618898,-0.129946374618898,-0.129746374618898
8.583,0,-0.01,0.01,-0.129784998812201,-0.129884998812201,-0.129684998812201
8.584,0,-0.01,0.01,-0.129723542588014,-0.129823542588014,-0.129623542588014
8.585,0,-0.01,0.01,-0.129662074069411,-0.129762074069411,-0.129562074069411
8.586,0,-0.01,0.01,-0.129600605550808,-0.129700605550808,-0.129500605550808
8.587,0,-0.01,0.01,-0.129539137032204,-0.129639137032205,-0.129439137032204
8.588,0,-0.01,0.01,-0.129477617575083,-0.129577617575083,-0.129377617575083
8.589,0,-0.01,0.01,-0.129416056081853,-0.129516056081853,-0.129316056081853
8.59,0,-0.01,0.01,-0.129354494588622,-0.129454494588622,-0.129254494588622
8.591,0,-0.01,0.01,-0.129292933095391,-0.129392933095391,-0.129192933095391
8.592,0,-0.01,0.01,-0.129231351336342,-0.129331351336342,-0.129131351336342
8.593,0,-0.01,0.01,-0.129169696604276,-0.129269696604276,-0.129069696604276
8.594,0,-0.01,0.01,-0.129108041872211,-0.129208041872211,-0.129008041872211
8.595,0,-0.01,0.01,-0.129046387140145,-0.129146387140145,-0.128946387140145
8.596,0,-0.01,0.01,-0.12898473240808,-0.12908473240808,-0.12888473240808
8.597,0,-0.01,0.01,-0.128922995788154,-0.129022995788154,-0.128822995788154
8.598,0,-0.01,0.01,-0.128861247551534,-0.128961247551534,-0.128761247551534
8.599,0,-0.01,0.01,-0.128799499314913,-0.128899499314913,-0.128699499314913
8.6,0,-0.01,0.01,-0.128737751078293,-0.128837751078293,-0.128637751078293
8.601,0,-0.01,0.01,-0.12867595379524,-0.12877595379524,-0.12857595379524
8.602,0,-0.01,0.01,-0.128614111786833,-0.128714111786833,-0.128514111786833
8.603,0,-0.01,0.01,-0.128552269778427,-0.128652269778427,-0.128452269778427
8.604,0,-0.01,0.01,-0.12849042777002,-0.12859042777002,-0.12839042777002
8.605,0,-0.01,0.01,-0.128428570797791,-0.128528570797791,-0.128328570797791
8.606,0,-0.01,0.01,-0.128366634748835,-0.128466634748835,-0.128266634748835
8.607,0,-0.01,0.01,-0.128304698699878,-0.128404698699878,-0.128204698699878
8.608,0,-0.01,0.01,-0.128242762650921,-0.128342762650921,-0.128142762650921
8.609,0,-0.01,0.01,-0.128180826601965,-0.128280826601965,-0.128080826601965
8.61,0,-0.01,0.01,-0.12811881661892,-0.12821881661892,-0.12801881661892
8.611,0,-0.01,0.01,-0.128056786259106,-0.128156786259106,-0.127956786259106
8.612,0,-0.01,0.01,-0.127994755899291,-0.128094755899291,-0.127894755899291
8.613,0,-0.01,0.01,-0.127932725539476,-0.128032725539476,-0.127832725539476
8.614,0,-0.01,0.01,-0.127870657589332,-0.127970657589332,-0.127770657589332
8.615,0,-0.01,0.01,-0.12780853264679,-0.12790853264679,-0.12770853264679
8.616,0,-0.01,0.01,-0.127746407704249,-0.127846407704249,-0.127646407704249
8.617,0,-0.01,0.01,-0.127684282761708,-0.127784282761708,-0.127584282761708
8.618,0,-0.01,0.01,-0.127622157819167,-0.127722157819167,-0.127522157819167
8.619,0,-0.01,0.01,-0.127559938064644,-0.127659938064644,-0.127459938064644
8.62,0,-0.01,0.01,-0.127497718265933,-0.127597718265932,-0.127397718265932
8.621,0,-0.01,0.01,-0.127435498467221,-0.127535498467221,-0.127335498467221
8.622,0,-0.01,0.01,-0.127373278668509,-0.127473278668509,-0.127273278668509
