r_mm,sag1_mm,min_sag1_mm,max_sag1_mm,sag2_mm,min_sag2_mm,max_sag2_mm
8.287,0,-0.01,0.01,-0.324327479601598,-0.324427479601598,-0.324227479601598
8.288,0,-0.01,0.01,-0.324217615787961,-0.324317615787961,-0.324117615787961
8.289,0,-0.01,0.01,-0.324107751974325,-0.324207751974325,-0.324007751974325
8.29,0,-0.01,0.01,-0.323997888160689,-0.324097888160689,-0.323897888160689
8.291,0,-0.01,0.01,-0.323887908751489,-0.323987908751489,-0.323787908751489
8.292,0,-0.01,0.01,-0.323777893605768,-0.323877893605768,-0.323677893605768
8.293,0,-0.01,0.01,-0.323667878460046,-0.323767878460046,-0.323567878460046
8.294,0,-0.01,0.01,-0.323557845758944,-0.323657845758944,-0.323457845758944
8.295,0,-0.01,0.01,-0.32344767893131,-0.32354767893131,-0.32334767893131
8.296,0,-0.01,0.01,-0.323337512103676,-0.323437512103676,-0.323237512103676
8.297,0,-0.01,0.01,-0.323227345276042,-0.323327345276042,-0.323127345276042
8.298,0,-0.01,0.01,-0.323117108498123,-0.323217108498123,-0.323017108498123
8.299,0,-0.01,0.01,-0.323006789637145,-0.323106789637145,-0.322906789637145
8.3,0,-0.01,0.01,-0.322896470776168,-0.322996470776168,-0.322796470776168
8.301,0,-0.01,0.01,-0.32278615191519,-0.32288615191519,-0.32268615191519
8.302,0,-0.01,0.01,-0.322675711617646,-0.322775711617646,-0.322575711617646
8.303,0,-0.01,0.01,-0.322565240370286,-0.322665240370286,-0.322465240370286
8.304,0,-0.01,0.01,-0.322454769122926,-0.322554769122926,-0.322354769122926
8.305,0,-0.01,0.01,-0.322344278614153,-0.322444278614153,-0.322244278614153
8.306,0,-0.01,0.01,-0.322233654625745,-0.322333654625745,-0.322133654625745
8.307,0,-0.01,0.01,-0.322123030637337,-0.322223030637337,-0.322023030637337
8.308,0,-0.01,0.01,-0.322012406648929,-0.322112406648929,-0.321912406648929
8.309,0,-0.01,0.01,-0.32190171412182,-0.32200171412182,-0.32180171412182
8.31,0,-0.01,0.01,-0.32179093703607,-0.32189093703607,-0.32169093703607
8.311,0,-0.01,0.01,-0.321680159950319,-0.321780159950319,-0.321580159950319
8.312,0,-0.01,0.01,-0.321569382864569,-0.321669382864569,-0.321469382864569
8.313,0,-0.01,0.01,-0.321458488908846,-0.321558488908846,-0.321358488908846
8.314,0,-0.01,0.01,-0.321347558367806,-0.321447558367806,-0.321247558367806
8.315,0,-0.01,0.01,-0.321236627826766,-0.321336627826766,-0.321136627826766
8.316,0,-0.01,0.01,-0.321125686857624,-0.321225686857624,-0.321025686857624
8.317,0,-0.01,0.01,-0.321014602501696,-0.321114602501696,-0.320914602501696
8.318,0,-0.01,0.01,-0.320903518145768,-0.321003518145768,-0.320803518145768
8.319,0,-0.01,0.01,-0.32079243378984,-0.32089243378984,-0.32069243378984
8.32,0,-0.01,0.01,-0.32068129296469,-0.32078129296469,-0.32058129296469
8.321,0,-0.01,0.01,-0.320570054432599,-0.320670054432599,-0.320470054432599
8.322,0,-0.01,0.01,-0.320458815900507,-0.320558815900507,-0.320358815900507
8.323,0,-0.01,0.01,-0.320347577368416,-0.320447577368416,-0.320247577368416
8.324,0,-0.01,0.01,-0.320236237310841,-0.320336237310841,-0.320136237310841
8.325,0,-0.01,0.01,-0.320124844239637,-0.320224844239637,-0.320024844239637
8.326,0,-0.01,0.01,-0.320013451168433,-0.320113451168433,-0.319913451168433
8.327,0,-0.01,0.01,-0.319902058097229,-0.320002058097229,-0.31980205809723
8.328,0,-0.01,0.01,-0.319790519441838,-0.319890519441838,-0.319690519441838
8.329,0,-0.01,0.01,-0.319678971466871,-0.319778971466871,-0.319578971466871
8.33,0,-0.01,0.01,-0.319567423491903,-0.319667423491903,-0.319467423491903
8.331,0,-0.01,0.01,-0.319455842154601,-0.319555842154601,-0.319355842154601
8.332,0,-0.01,0.01,-0.319344138909518,-0.319444138909518,-0.319244138909518
8.333,0,-0.01,0.01,-0.319232435664434,-0.319332435664434,-0.319132435664434
8.334,0,-0.01,0.01,-0.31912073241935,-0.31922073241935,-0.31902073241935
8.335,0,-0.01,0.01,-0.319008954155214,-0.319108954155214,-0.318908954155214
8.336,0,-0.01,0.01,-0.318897095271943,-0.318997095271943,-0.318797095271943
8.337,0,-0.01,0.01,-0.318785236388672,-0.318885236388672,-0.318685236388672
8.338,0,-0.01,0.01,-0.318673377505402,-0.318773377505402,-0.318573377505402
8.339,0,-0.01,0.01,-0.318561402984764,-0.318661402984764,-0.318461402984764
8.34,0,-0.01,0.01,-0.318449388093505,-0.318549388093505,-0.318349388093505
8.341,0,-0.01,0.01,-0.318337373202247,-0.318437373202247,-0.318237373202247
8.342,0,-0.01,0.01,-0.318225358310989,-0.318325358310989,-0.318125358310989
8.343,0,-0.01,0.01,-0.31811318821583,-0.318213188215831,-0.31801318821583
8.344,0,-0.01,0.01,-0.318001016945036,-0.318101016945036,-0.317901016945036
8.345,0,-0.01,0.01,-0.317888845674242,-0.317988845674242,-0.317788845674242
8.346,0,-0.01,0.01,-0.317776637451192,-0.317876637451192,-0.317676637451192
8.347,0,-0.01,0.01,-0.317664309427559,-0.317764309427559,-0.317564309427559
8.348,0,-0.01,0.01,-0.317551981403926,-0.317651981403926,-0.317451981403926
8.349,0,-0.01,0.01,-0.317439653380293,-0.317539653380293,-0.317339653380293
8.35,0,-0.01,0.01,-0.317327251357347,-0.317427251357347,-0.317227251357347
8.351,0,-0.01,0.01,-0.317214766205805,-0.317314766205805,-0.317114766205805
8.352,0,-0.01,0.01,-0.317102281054263,-0.317202281054263,-0.317002281054263
8.353,0,-0.01,0.01,-0.316989795902721,-0.317089795902721,-0.316889795902721
8.354,0,-0.01,0.01,-0.316877200799551,-0.316977200799551,-0.316777200799551
8.355,0,-0.01,0.01,-0.316764558143244,-0.316864558143244,-0.316664558143244
8.356,0,-0.01,0.01,-0.316651915486937,-0.316751915486937,-0.316551915486937
8.357,0,-0.01,0.01,-0.316539272830629,-0.316639272830629,-0.316439272830629
8.358,0,-0.01,0.01,-0.316426485379225,-0.316526485379225,-0.316326485379225
8.359,0,-0.01,0.01,-0.316313684839509,-0.316413684839509,-0.316213684839509
8.36,0,-0.01,0.01,-0.316200884299794,-0.316300884299794,-0.316100884299794
8.361,0,-0.01,0.01,-0.316088063508486,-0.316188063508486,-0.315988063508486
8.362,0,-0.01,0.01,-0.315975104704902,-0.316075104704902,-0.315875104704902
8.363,0,-0.01,0.01,-0.315862145901318,-0.315962145901318,-0.315762145901318
8.364,0,-0.01,0.01,-0.315749187097734,-0.315849187097734,-0.315649187097734
8.365,0,-0.01,0.01,-0.315636175842046,-0.315736175842045,-0.315536175842045
8.366,0,-0.01,0.01,-0.315523058392315,-0.315623058392315,-0.315423058392315
8.367,0,-0.01,0.01,-0.315409940942584,-0.315509940942584,-0.315309940942584
8.368,0,-0.01,0.01,-0.315296823492854,-0.315396823492854,-0.315196823492854
8.369,0,-0.01,0.01,-0.315183622544557,-0.315283622544557,-0.315083622544557
8.37,0,-0.01,0.01,-0.315070346064569,-0.31517034606457,-0.314970346064569
8.371,0,-0.01,0.01,-0.314957069584583,-0.315057069584583,-0.314857069584583
8.372,0,-0.01,0.01,-0.314843793104595,-0.314943793104595,-0.314743793104595
8.373,0,-0.01,0.01,-0.314730403248473,-0.314830403248473,-0.314630403248473
8.374,0,-0.01,0.01,-0.314616967352265,-0.314716967352266,-0.314516967352265
8.375,0,-0.01,0.01,-0.314503531456058,-0.314603531456058,-0.314403531456058
8.376,0,-0.01,0.01,-0.314390095559851,-0.314490095559851,-0.314290095559851
8.377,0,-0.01,0.01,-0.314276517593876,-0.314376517593876,-0.314176517593876
8.378,0,-0.01,0.01,-0.314162921893627,-0.314262921893627,-0.314062921893627
8.379,0,-0.01,0.01,-0.314049326193377,-0.314149326193377,-0.313949326193377
8.38,0,-0.01,0.01,-0.313935721122638,-0.314035721122638,-0.313835721122638
8.381,0,-0.01,0.01,-0.313821965228644,-0.313921965228644,-0.313721965228644
8.382,0,-0.01,0.01,-0.313708209334651,-0.313808209334651,-0.313608209334651
8.383,0,-0.01,0.01,-0.313594453440657,-0.313694453440657,-0.313494453440657
8.384,0,-0.01,0.01,-0.313480662287897,-0.313580662287897,-0.313380662287897
8.385,0,-0.01,0.01,-0.313366745808568,-0.313466745808568,-0.313266745808568
8.386,0,-0.01,0.01,-0.313252829329239,-0.313352829329239,-0.313152829329239
8.387,0,-0.01,0.01,-0.313138912849911,-0.313238912849911,-0.313038912849911
8.388,0,-0.01,0.01,-0.313024936455675,-0.313124936455676,-0.312924936455675
8.389,0,-0.01,0.01,-0.312910858997516,-0.313010858997516,-0.312810858997516
8.39,0,-0.01,0.01,-0.312796781539357,-0.312896781539357,-0.312696781539357
8.391,0,-0.01,0.01,-0.312682704081199,-0.312782704081199,-0.312582704081199
8.392,0,-0.01,0.01,-0.31256854329998,-0.31266854329998,-0.31246854329998
8.393,0,-0.01,0.01,-0.312454304467579,-0.312554304467579,-0.312354304467579
8.394,0,-0.01,0.01,-0.312340065635177,-0.312440065635177,-0.312240065635177
8.395,0,-0.01,0.01,-0.312225826802776,-0.312325826802776,-0.312125826802776
8.396,0,-0.01,0.01,-0.312111482503204,-0.312211482503204,-0.312011482503204
8.397,0,-0.01,0.01,-0.311997081899211,-0.312097081899211,-0.311897081899212
8.398,0,-0.01,0.01,-0.311882681295219,-0.311982681295219,-0.311782681295219
8.399,0,-0.01,0.01,-0.311768280691227,-0.311868280691227,-0.311668280691227
8.4,0,-0.01,0.01,-0.311653753756264,-0.311753753756264,-0.311553753756264
8.401,0,-0.01,0.01,-0.311539190981387,-0.311639190981387,-0.311439190981387
8.402,0,-0.01,0.01,-0.311424628206511,-0.311524628206511,-0.311324628206511
8.403,0,-0.01,0.01,-0.311310065431634,-0.311410065431634,-0.311210065431634
8.404,0,-0.01,0.01,-0.311195356758776,-0.311295356758776,-0.311095356758776
8.405,0,-0.01,0.01,-0.311080631411756,-0.311180631411756,-0.310980631411756
8.406,0,-0.01,0.01,-0.310965906064735,-0.311065906064735,-0.310865906064735
8.407,0,-0.01,0.01,-0.310851179541592,-0.310951179541592,-0.310751179541592
8.408,0,-0.01,0.01,-0.310736291219192,-0.310836291219192,-0.310636291219192
8.409,0,-0.01,0.01,-0.310621402896793,-0.310721402896793,-0.310521402896793
8.41,0,-0.01,0.01,-0.310506514574393,-0.310606514574393,-0.310406514574393
8.411,0,-0.01,0.01,-0.310391608557983,-0.310491608557983,-0.310291608557983
8.412,0,-0.01,0.01,-0.310276556854979,-0.310376556854979,-0.310176556854979
8.413,0,-0.01,0.01,-0.310161505151974,-0.310261505151974,-0.310061505151974
8.414,0,-0.01,0.01,-0.310046453448969,-0.310146453448969,-0.309946453448969
8.415,0,-0.01,0.01,-0.309931368883618,-0.310031368883618,-0.309831368883618
8.416,0,-0.01,0.01,-0.309816153392774,-0.309916153392774,-0.309716153392774
8.417,0,-0.01,0.01,-0.309700937901931,-0.309800937901931,-0.309600937901931
8.418,0,-0.01,0.01,-0.309585722411086,-0.309685722411086,-0.309485722411086
8.419,0,-0.01,0.01,-0.309470460256495,-0.309570460256495,-0.309370460256495
8.42,0,-0.01,0.01,-0.309355080568553,-0.309455080568553,-0.309255080568553
8.421,0,-0.01,0.01,-0.30923970088061,-0.30933970088061,-0.30913970088061
8.422,0,-0.01,0.01,-0.309124321192667,-0.309224321192667,-0.309024321192667
8.423,0,-0.01,0.01,-0.309008882424121,-0.309108882424121,-0.308908882424121
8.424,0,-0.01,0.01,-0.308893338127782,-0.308993338127782,-0.308793338127782
8.425,0,-0.01,0.01,-0.308777793831443,-0.308877793831443,-0.308677793831443
8.426,0,-0.01,0.01,-0.308662249535104,-0.308762249535104,-0.308562249535104
8.427,0,-0.01,0.01,-0.308546635143696,-0.308646635143696,-0.308446635143696
8.428,0,-0.01,0.01,-0.308430925825609,-0.308530925825609,-0.308330925825609
8.429,0,-0.01,0.01,-0.308315216507521,-0.308415216507521,-0.308215216507521
8.43,0,-0.01,0.01,-0.308199507189433,-0.308299507189433,-0.308099507189433
8.431,0,-0.01,0.01,-0.308083718182285,-0.308183718182285,-0.307983718182285
8.432,0,-0.01,0.01,-0.307967843427028,-0.308067843427028,-0.307867843427028
8.433,0,-0.01,0.01,-0.307851968671771,-0.307951968671771,-0.307751968671771
8.434,0,-0.01,0.01,-0.307736093916514,-0.307836093916514,-0.307636093916514
8.435,0,-0.01,0.01,-0.307620131317001,-0.307720131317001,-0.307520131317001
8.436,0,-0.01,0.01,-0.307504090707067,-0.307604090707067,-0.307404090707067
8.437,0,-0.01,0.01,-0.307388050097133,-0.307488050097133,-0.307288050097133
8.438,0,-0.01,0.01,-0.307272009487198,-0.307372009487198,-0.307172009487198
8.439,0,-0.01,0.01,-0.307155874335175,-0.307255874335175,-0.307055874335175
8.44,0,-0.01,0.01,-0.307039667450951,-0.307139667450952,-0.306939667450951
8.441,0,-0.01,0.01,-0.306923460566728,-0.307023460566728,-0.306823460566728
8.442,0,-0.01,0.01,-0.306807253682504,-0.306907253682504,-0.306707253682504
8.443,0,-0.01,0.01,-0.306690947034539,-0.306790947034539,-0.306590947034539
8.444,0,-0.01,0.01,-0.306574573454299,-0.306674573454299,-0.306474573454299
8.445,0,-0.01,0.01,-0.306458199874058,-0.306558199874058,-0.306358199874058
8.446,0,-0.01,0.01,-0.306341826293818,-0.306441826293818,-0.306241826293818
8.447,0,-0.01,0.01,-0.306225349223429,-0.306325349223429,-0.306125349223429
8.448,0,-0.01,0.01,-0.306108808523305,-0.306208808523305,-0.306008808523305
8.449,0,-0.01,0.01,-0.305992267823182,-0.306092267823182,-0.305892267823182
8.45,0,-0.01,0.01,-0.305875727123059,-0.305975727123059,-0.305775727123059
8.451,0,-0.01,0.01,-0.305759080720952,-0.305859080720952,-0.305659080720952
8.452,0,-0.01,0.01,-0.305642372474932,-0.305742372474932,-0.305542372474932
8.453,0,-0.01,0.01,-0.305525664228911,-0.305625664228911,-0.305425664228911
8.454,0,-0.01,0.01,-0.305408955982891,-0.305508955982891,-0.305308955982891
8.455,0,-0.01,0.01,-0.305292141357203,-0.305392141357203,-0.305192141357203
8.456,0,-0.01,0.01,-0.305175265137098,-0.305275265137098,-0.305075265137098
8.457,0,-0.01,0.01,-0.305058388916994,-0.305158388916994,-0.304958388916994
8.458,0,-0.01,0.01,-0.30494151269689,-0.30504151269689,-0.30484151269689
8.459,0,-0.01,0.01,-0.304824530973435,-0.304924530973435,-0.304724530973435
8.46,0,-0.01,0.01,-0.304707486348874,-0.304807486348874,-0.304607486348874
8.461,0,-0.01,0.01,-0.304590441724314,-0.304690441724314,-0.304490441724314
8.462,0,-0.01,0.01,-0.304473397099753,-0.304573397099753,-0.304373397099753
8.463,0,-0.01,0.01,-0.304356249422275,-0.304456249422275,-0.304256249422275
8.464,0,-0.01,0.01,-0.304239035960685,-0.304339035960685,-0.304139035960685
8.465,0,-0.01,0.01,-0.304121822499094,-0.304221822499094,-0.304021822499094
8.466,0,-0.01,0.01,-0.304004609037503,-0.304104609037503,-0.303904609037503
8.467,0,-0.01,0.01,-0.303887296567933,-0.303987296567933,-0.303787296567933
8.468,0,-0.01,0.01,-0.303769913834519,-0.303869913834519,-0.303669913834519
8.469,0,-0.01,0.01,-0.303652531101104,-0.303752531101104,-0.303552531101104
8.47,0,-0.01,0.01,-0.303535148367689,-0.303635148367689,-0.303435148367689
8.471,0,-0.01,0.01,-0.303417672286399,-0.303517672286399,-0.303317672286399
8.472,0,-0.01,0.01,-0.303300119844125,-0.303400119844125,-0.303200119844125
8.473,0,-0.01,0.01,-0.30318256740185,-0.303282567401851,-0.30308256740185
8.474,0,-0.01,0.01,-0.303065014959576,-0.303165014959576,-0.302965014959576
8.475,0,-0.01,0.01,-0.302947376465643,-0.303047376465643,-0.302847376465643
8.476,0,-0.01,0.01,-0.30282965387522,-0.30292965387522,-0.30272965387522
8.477,0,-0.01,0.01,-0.302711931284797,-0.302811931284797,-0.302611931284797
8.478,0,-0.01,0.01,-0.302594208694374,-0.302694208694374,-0.302494208694374
8.479,0,-0.01,0.01,-0.30247640900585,-0.30257640900585,-0.30237640900585
8.48,0,-0.01,0.01,-0.302358515825712,-0.302458515825712,-0.302258515825712
8.481,0,-0.01,0.01,-0.302240622645574,-0.302340622645574,-0.302140622645574
8.482,0,-0.01,0.01,-0.302122729465436,-0.302222729465436,-0.302022729465436
8.483,0,-0.01,0.01,-0.30200476981962,-0.30210476981962,-0.30190476981962
8.484,0,-0.01,0.01,-0.301886705605914,-0.301986705605914,-0.301786705605914
8.485,0,-0.01,0.01,-0.301768641392208,-0.301868641392208,-0.301668641392208
8.486,0,-0.01,0.01,-0.301650577178502,-0.301750577178502,-0.301550577178502
8.487,0,-0.01,0.01,-0.301532458832215,-0.301632458832215,-0.301432458832215
8.488,0,-0.01,0.01,-0.301414223138772,-0.301514223138772,-0.301314223138772
8.489,0,-0.01,0.01,-0.301295987445329,-0.301395987445329,-0.301195987445329
8.49,0,-0.01,0.01,-0.301177751751886,-0.301277751751886,-0.301077751751887
8.491,0,-0.01,0.01,-0.301059475981749,-0.301159475981749,-0.300959475981749
8.492,0,-0.01,0.01,-0.300941068360074,-0.301041068360074,-0.300841068360074
8.493,0,-0.01,0.01,-0.3008226607384,-0.3009226607384,-0.3007226607384
8.494,0,-0.01,0.01,-0.300704253116725,-0.300804253116725,-0.300604253116725
8.495,0,-0.01,0.01,-0.300585821219448,-0.300685821219448,-0.300485821219448
8.496,0,-0.01,0.01,-0.300467241218697,-0.300567241218697,-0.300367241218697
8.497,0,-0.01,0.01,-0.300348661217946,-0.300448661217946,-0.300248661217946
8.498,0,-0.01,0.01,-0.300230081217195,-0.300330081217195,-0.300130081217195
8.499,0,-0.01,0.01,-0.300111494509863,-0.300211494509863,-0.300011494509863
8.5,0,-0.01,0.01,-0.299992741676824,-0.300092741676824,-0.299892741676824
8.501,0,-0.01,0.01,-0.299873988843785,-0.299973988843785,-0.299773988843785
8.502,0,-0.01,0.01,-0.299755236010746,-0.299855236010746,-0.299655236010746
8.503,0,-0.01,0.01,-0.299636483177707,-0.299736483177707,-0.299536483177707
8.504,0,-0.01,0.01,-0.299517569710194,-0.299617569710194,-0.299417569710194
8.505,0,-0.01,0.01,-0.299398643589271,-0.299498643589271,-0.299298643589271
8.506,0,-0.01,0.01,-0.299279717468347,-0.299379717468347,-0.299179717468347
8.507,0,-0.01,0.01,-0.299160791347424,-0.299260791347424,-0.299060791347424
8.508,0,-0.01,0.01,-0.299041725308341,-0.299141725308341,-0.298941725308341
8.509,0,-0.01,0.01,-0.29892262544153,-0.29902262544153,-0.29882262544153
8.51,0,-0.01,0.01,-0.298803525574719,-0.298903525574719,-0.298703525574719
8.511,0,-0.01,0.01,-0.298684425707908,-0.298784425707908,-0.298584425707908
8.512,0,-0.01,0.01,-0.298565208474835,-0.298665208474835,-0.298465208474835
8.513,0,-0.01,0.01,-0.29844593440171,-0.29854593440171,-0.29834593440171
8.514,0,-0.01,0.01,-0.298326660328584,-0.298426660328584,-0.298226660328584
8.515,0,-0.01,0.01,-0.298207386255459,-0.298307386255459,-0.298107386255459
8.516,0,-0.01,0.01,-0.298088019227538,-0.298188019227538,-0.297988019227538
8.517,0,-0.01,0.01,-0.29796857048522,-0.298068570485221,-0.29786857048522
8.518,0,-0.01,0.01,-0.297849121742904,-0.297949121742903,-0.297749121742903
8.519,0,-0.01,0.01,-0.297729673000586,-0.297829673000586,-0.297629673000586
8.52,0,-0.01,0.01,-0.297610157598837,-0.297710157598837,-0.297510157598837
8.521,0,-0.01,0.01,-0.297490533721991,-0.297590533721991,-0.297390533721991
8.522,0,-0.01,0.01,-0.297370909845145,-0.297470909845145,-0.297270909845145
8.523,0,-0.01,0.01,-0.297251285968298,-0.297351285968298,-0.297151285968298
8.524,0,-0.01,0.01,-0.29713162363594,-0.29723162363594,-0.29703162363594
8.525,0,-0.01,0.01,-0.297011824156742,-0.297111824156742,-0.296911824156742
8.526,0,-0.01,0.01,-0.296892024677544,-0.296992024677544,-0.296792024677544
8.527,0,-0.01,0.01,-0.296772225198346,-0.296872225198346,-0.296672225198346
8.528,0,-0.01,0.01,-0.296652417401121,-0.296752417401121,-0.296552417401121
8.529,0,-0.01,0.01,-0.296532441849239,-0.296632441849239,-0.296432441849239
8.53,0,-0.01,0.01,-0.296412466297357,-0.296512466297357,-0.296312466297357
8.531,0,-0.01,0.01,-0.296292490745474,-0.296392490745474,-0.296192490745474
8.532,0,-0.01,0.01,-0.296172515193592,-0.296272515193592,-0.296072515193592
8.533,0,-0.01,0.01,-0.296052386874553,-0.296152386874553,-0.295952386874553
8.534,0,-0.01,0.01,-0.295932234777133,-0.296032234777133,-0.295832234777133
8.535,0,-0.01,0.01,-0.295812082679713,-0.295912082679713,-0.295712082679713
8.536,0,-0.01,0.01,-0.295691930582292,-0.295791930582292,-0.295591930582292
8.537,0,-0.01,0.01,-0.295571659323353,-0.295671659323353,-0.295471659323353
8.538,0,-0.01,0.01,-0.295451330204987,-0.295551330204987,-0.295351330204987
8.539,0,-0.01,0.01,-0.295331001086621,-0.295431001086621,-0.295231001086621
8.54,0,-0.01,0.01,-0.295210671968256,-0.295310671968256,-0.295110671968256
8.541,0,-0.01,0.01,-0.295090259302154,-0.295190259302154,-0.294990259302154
8.542,0,-0.01,0.01,-0.294969752684869,-0.295069752684869,-0.294869752684869
8.543,0,-0.01,0.01,-0.294849246067585,-0.294949246067585,-0.294749246067585
8.544,0,-0.01,0.01,-0.294728739450301,-0.294828739450301,-0.294628739450301
8.545,0,-0.01,0.01,-0.294608186933628,-0.294708186933628,-0.294508186933628
8.546,0,-0.01,0.01,-0.294487502336859,-0.294587502336859,-0.294387502336859
8.547,0,-0.01,0.01,-0.294366817740091,-0.294466817740091,-0.294266817740091
8.548,0,-0.01,0.01,-0.294246133143322,-0.294346133143322,-0.294146133143322
8.549,0,-0.01,0.01,-0.294125442356874,-0.294225442356874,-0.294025442356874
8.55,0,-0.01,0.01,-0.294004579297447,-0.294104579297447,-0.293904579297447
8.551,0,-0.01,0.01,-0.29388371623802,-0.29398371623802,-0.29378371623802
8.552,0,-0.01,0.01,-0.293762853178593,-0.293862853178593,-0.293662853178593
8.553,0,-0.01,0.01,-0.293641990119166,-0.293741990119166,-0.293541990119166
8.554,0,-0.01,0.01,-0.293520983719833,-0.293620983719833,-0.293420983719833
8.555,0,-0.01,0.01,-0.293399941711935,-0.293499941711935,-0.293299941711935
8.556,0,-0.01,0.01,-0.293278899704037,-0.293378899704037,-0.293178899704037
8.557,0,-0.01,0.01,-0.293157857696139,-0.293257857696139,-0.293057857696139
8.558,0,-0.01,0.01,-0.293036715774213,-0.293136715774213,-0.292936715774213
8.559,0,-0.01,0.01,-0.29291549432938,-0.29301549432938,-0.29281549432938
8.56,0,-0.01,0.01,-0.292794272884547,-0.292894272884547,-0.292694272884547
8.561,0,-0.01,0.01,-0.292673051439714,-0.292773051439714,-0.292573051439714
8.562,0,-0.01,0.01,-0.292551775648101,-0.292651775648101,-0.292451775648101
8.563,0,-0.01,0.01,-0.292430374275186,-0.292530374275186,-0.292330374275186
8.564,0,-0.01,0.01,-0.292308972902271,-0.292408972902271,-0.292208972902271
8.565,0,-0.01,0.01,-0.292187571529355,-0.292287571529355,-0.292087571529355
8.566,0,-0.01,0.01,-0.292066163546612,-0.292166163546612,-0.291966163546612
8.567,0,-0.01,0.01,-0.291944581751767,-0.292044581751768,-0.291844581751767
8.568,0,-0.01,0.01,-0.291822999956923,-0.291922999956923,-0.291722999956923
8.569,0,-0.01,0.01,-0.291701418162079,-0.291801418162079,-0.291601418162079
8.57,0,-0.01,0.01,-0.291579836367234,-0.291679836367234,-0.291479836367234
8.571,0,-0.01,0.01,-0.291458116979451,-0.291558116979451,-0.291358116979451
8.572,0,-0.01,0.01,-0.291336354266107,-0.291436354266107,-0.291236354266107
8.573,0,-0.01,0.01,-0.291214591552763,-0.291314591552763,-0.291114591552763
8.574,0,-0.01,0.01,-0.29109282883942,-0.29119282883942,-0.29099282883942
8.575,0,-0.01,0.01,-0.290970980196793,-0.291070980196793,-0.290870980196793
8.576,0,-0.01,0.01,-0.290849036065633,-0.290949036065633,-0.290749036065633
8.577,0,-0.01,0.01,-0.290727091934473,-0.290827091934473,-0.290627091934473
8.578,0,-0.01,0.01,-0.290605147803313,-0.290705147803313,-0.290505147803313
8.579,0,-0.01,0.01,-0.290483171660904,-0.290583171660904,-0.290383171660904
8.58,0,-0.01,0.01,-0.290361045609834,-0.290461045609833,-0.290261045609834
8.581,0,-0.01,0.01,-0.290238919558763,-0.290338919558763,-0.290138919558763
8.582,0,-0.01,0.01,-0.290116793507692,-0.290216793507692,-0.290016793507692
8.583,0,-0.01,0.01,-0.289994667456622,-0.290094667456622,-0.289894667456622
8.584,0,-0.01,0.01,-0.289872383171896,-0.289972383171896,-0.289772383171896
8.585,0,-0.01,0.01,-0.289750074696034,-0.289850074696034,-0.289650074696034
8.586,0,-0.01,0.01,-0.289627766220173,-0.289727766220173,-0.289527766220173
8.587,0,-0.01,0.01,-0.289505457744311,-0.289605457744311,-0.289405457744311
8.588,0,-0.01,0.01,-0.289383049044221,-0.289483049044221,-0.289283049044221
8.589,0,-0.01,0.01,-0.289260557635862,-0.289360557635861,-0.289160557635861
8.59,0,-0.01,0.01,-0.289138066227501,-0.289238066227501,-0.289038066227502
8.591,0,-0.01,0.01,-0.289015574819142,-0.289115574819142,-0.288915574819142
8.592,0,-0.01,0.01,-0.288893043538731,-0.288993043538732,-0.288793043538731
8.593,0,-0.01,0.01,-0.288770368687328,-0.288870368687328,-0.288670368687328
8.594,0,-0.01,0.01,-0.288647693835926,-0.288747693835926,-0.288547693835926
8.595,0,-0.01,0.01,-0.288525018984523,-0.288625018984523,-0.288425018984523
8.596,0,-0.01,0.01,-0.28840234413312,-0.28850234413312,-0.28830234413312
8.597,0,-0.01,0.01,-0.288279508179397,-0.288379508179397,-0.288179508179397
8.598,0,-0.01,0.01,-0.288156649371537,-0.288256649371537,-0.288056649371537
8.599,0,-0.01,0.01,-0.288033790563677,-0.288133790563676,-0.287933790563676
8.6,0,-0.01,0.01,-0.287910931755816,-0.288010931755816,-0.287810931755816
8.601,0,-0.01,0.01,-0.287787976461248,-0.287887976461248,-0.287687976461248
8.602,0,-0.01,0.01,-0.287664933180622,-0.287764933180622,-0.287564933180622
8.603,0,-0.01,0.01,-0.287541889899997,-0.287641889899997,-0.287441889899997
8.604,0,-0.01,0.01,-0.287418846619371,-0.287518846619371,-0.287318846619371
8.605,0,-0.01,0.01,-0.287295773902643,-0.287395773902643,-0.287195773902643
8.606,0,-0.01,0.01,-0.287172545630027,-0.287272545630027,-0.287072545630027
8.607,0,-0.01,0.01,-0.287049317357411,-0.287149317357411,-0.286949317357411
8.608,0,-0.01,0.01,-0.286926089084795,-0.287026089084795,-0.286826089084795
8.609,0,-0.01,0.01,-0.286802860812179,-0.286902860812179,-0.286702860812179
8.61,0,-0.01,0.01,-0.286679487107526,-0.286779487107526,-0.286579487107526
8.611,0,-0.01,0.01,-0.286556073320751,-0.286656073320751,-0.286456073320751
8.612,0,-0.01,0.01,-0.286432659533975,-0.286532659533975,-0.286332659533975
8.613,0,-0.01,0.01,-0.286309245747199,-0.286409245747199,-0.286209245747199
8.614,0,-0.01,0.01,-0.286185758022201,-0.286285758022202,-0.286085758022201
8.615,0,-0.01,0.01,-0.286062158196128,-0.286162158196128,-0.285962158196128
8.616,0,-0.01,0.01,-0.285938558370054,-0.286038558370054,-0.285838558370054
8.617,0,-0.01,0.01,-0.28581495854398,-0.28591495854398,-0.28571495854398
8.618,0,-0.01,0.01,-0.285691358717907,-0.285791358717907,-0.285591358717907
